order_id,customer_id,order_date,gross_revenue,channel,product_category
O500344,C100212,2025-06-14 18:23:00,98.57,organic_search,vitamins
O502518,C101579,2026-01-11 13:13:00,71.33,referral,wellness
O501508,C100936,2025-10-04T20:51:00+05:30,58.57,instagram,protein
O503168,C102011,2026-04-22T11:56:00+05:30,103.15,email,wellness
O501342,C100827,2025-09-03 12:10:00,61.53,organic_search,protein
O503647,C102400,2026-04-25 22:27:00,100.84,paid_search,supplements
O500473,C100296,2025-06-05 15:59:00,57.74,paid_search,fitness_gear
O503223,C102056,2026-02-15 20:43:00,101.3,paid_search,protein
O500415,C100257,2025-06-07 18:13:00,55.27,marketplace,protein
O503611,C102367,2026-04-10 13:03:00,77.13,organic_search,healthy_snacks
O500573,C100370,2025-06-05 08:02:00,68.02,organic_search,fitness_gear
O501418,C100877,2025-11-12 20:03:00,71.61,paid_search,protein
O502790,C101758,2026-01-25 08:58:00,56.52,organic_search,supplements
O500697,C100438,2025-08-04 07:59:00,84.25,organic_search,supplements
O501250,C100768,2025-12-03T10:09:00+05:30,67.67,organic_search,supplements
O502738,C101726,2026-01-02 21:39:00,52.14,instagram,supplements
O503424,C102206,2026-03-03 09:25:00,74.25,instagram,supplements
O500741,C100465,2025-09-05 17:50:00,97.26,referral,protein
O503346,C102146,2026-03-02 22:34:00,40.13,email,vitamins
O501330,C100819,2025-09-28 09:57:00,72.64,organic_search,supplements
O502269,C101422,2025-12-25 14:41:00,52.0,marketplace,protein
O501315,C100811,2025-09-26T21:21:00+05:30,110.06,organic_search,vitamins
O502765,C101744,2026-01-10 17:01:00,73.34,instagram,healthy_snacks
O501314,C100811,2025-09-13T09:23:00+05:30,68.53,organic_search,fitness_gear
O503289,C102102,2026-03-03 20:34:00,55.06,organic_search,protein
O503742,C102488,2026-04-01T12:32:00+05:30,64.58,instagram,wellness
O502529,C101584,2026-01-20 13:09:00,116.19,referral,supplements
O501009,C100625,2025-09-21 09:29:00,84.04,email,protein
O502234,C101397,2025-12-02 10:59:00,80.15,marketplace,supplements
O503494,C102258,2026-03-17 13:04:00,46.26,marketplace,protein
O502195,C101368,2025-12-06 16:34:00,77.98,paid_search,vitamins
O503601,C102357,2026-04-13T15:20:00+05:30,35.1,marketplace,protein
O501743,C101066,2026-01-20 14:32:00,83.97,organic_search,supplements
O503497,C102260,2026-03-28 09:42:00,71.25,email,healthy_snacks
O502026,C101257,2026-01-04 17:00:00,133.76,referral,protein
O503545,C102305,2026-04-14 08:12:00,41.42,organic_search,protein
O502594,C101627,2026-01-11 13:41:00,62.37,organic_search,protein
O500586,C100379,2025-07-04 23:22:00,76.58,instagram,supplements
O503057,C101942,2026-02-09 16:20:00,93.56,referral,vitamins
O503662,C102412,2026-04-01 12:50:00,25.34,organic_search,supplements
O501934,C101202,2025-11-07 22:53:00,80.99,email,protein
O500278,C100178,2025-05-03T14:26:00+05:30,74.78,instagram,fitness_gear
O500374,C100232,2025-06-22T17:23:00+05:30,88.3,referral,healthy_snacks
O503596,C102352,2026-04-25 15:50:00,63.42,instagram,vitamins
O502696,C101697,2026-01-31 07:19:00,75.38,referral,supplements
O500523,C100330,2025-08-21 18:51:00,79.23,instagram,vitamins
O503055,C101940,2026-02-19 20:19:00,96.11,organic_search,fitness_gear
O501020,C100632,2025-09-04T18:10:00+05:30,95.41,email,fitness_gear
O500013,C100008,2025-05-01 20:51:00,59.66,instagram,protein
O500230,C100152,2025-05-07 16:30:00,78.94,organic_search,protein
O503419,C102202,2026-03-18 18:52:00,27.01,organic_search,vitamins
O503634,C102388,2026-04-24 09:45:00,55.58,referral,vitamins
O500416,C100258,2025-06-03T10:15:00+05:30,32.61,organic_search,healthy_snacks
O500893,C100560,2025-08-29 07:49:00,50.71,organic_search,protein
O503340,C102140,2026-04-15T22:28:00+05:30,81.17,organic_search,protein
O501364,C100843,2025-12-02 07:17:00,75.07,organic_search,protein
O501177,C100722,2025-11-22 15:48:00,102.81,paid_search,fitness_gear
O500561,C100360,2025-06-28T18:46:00+05:30,11.45,marketplace,vitamins
O500335,C100207,2025-06-13 14:45:00,103.85,paid_search,vitamins
O502003,C101243,2025-11-03 11:22:00,84.81,organic_search,supplements
O503209,C102043,2026-02-24 21:22:00,141.87,referral,wellness
O501280,C100791,2025-09-27 11:31:00,62.26,organic_search,wellness
O500922,C100575,2025-10-13 09:03:00,96.34,email,protein
O502188,C101362,2025-12-20 19:56:00,126.81,email,vitamins
O500949,C100590,2025-09-16 19:31:00,87.54,instagram,protein
O503330,C102132,2026-03-14 11:11:00,60.83,paid_search,protein
O503159,C102004,2026-02-16 18:27:00,75.69,email,fitness_gear
O501336,C100823,2025-09-09 22:34:00,48.55,paid_search,protein
O501790,C101102,2025-11-11 20:47:00,87.02,referral,wellness
O502460,C101545,2026-01-21T08:51:00+05:30,54.93,referral,supplements
O500912,C100572,2025-10-25T06:57:00+05:30,53.77,instagram,supplements
O502916,C101842,2026-02-13 17:47:00,44.69,instagram,supplements
O502993,C101894,2026-02-26 19:18:00,64.66,paid_search,vitamins
O501333,C100820,2025-12-02 17:38:00,94.69,paid_search,supplements
O502804,C101767,2026-01-19 16:05:00,75.51,instagram,supplements
O501181,C100724,2025-10-01 06:22:00,26.49,instagram,wellness
O503181,C102022,2026-02-11 16:49:00,52.31,paid_search,supplements
O501243,C100762,2025-09-16 08:22:00,67.9,organic_search,healthy_snacks
O501592,C100982,2025-10-01 17:41:00,77.3,paid_search,healthy_snacks
O503437,C102215,2026-03-21 13:26:00,39.91,marketplace,protein
O501258,C100774,2025-09-28 09:12:00,93.06,paid_search,protein
O502043,C101269,2025-11-11 14:56:00,37.27,paid_search,healthy_snacks
O501059,C100654,2025-08-21 08:38:00,84.81,instagram,protein
O500120,C100076,2025-05-04 08:41:00,48.16,instagram,fitness_gear
O501800,C101109,2025-12-31 19:54:00,83.95,organic_search,supplements
O501207,C100741,2025-10-19 05:43:00,59.36,email,vitamins
O502702,C101701,2026-02-10T22:17:00+05:30,77.05,email,protein
O502652,C101667,2026-01-16 11:20:00,74.55,instagram,fitness_gear
O502601,C101631,2026-01-14 10:11:00,23.67,marketplace,protein
O500882,C100554,2025-08-18T15:16:00+05:30,59.08,marketplace,wellness
O500966,C100601,2025-08-28 08:53:00,72.62,organic_search,healthy_snacks
O501358,C100838,2025-09-25 17:18:00,51.32,organic_search,fitness_gear
O500032,C100017,2025-06-17T11:41:00+05:30,100.44,referral,protein
O502494,C101564,2026-01-19 08:16:00,31.3,marketplace,healthy_snacks
O500511,C100321,2025-07-20 16:35:00,32.4,paid_search,protein
O500740,C100465,2025-08-19 09:38:00,105.76,referral,protein
O500754,C100471,2025-09-22 00:38:00,,paid_search,wellness
O500730,C100459,2025-08-17 14:26:00,78.51,instagram,protein
O501742,C101066,2025-12-17 23:51:00,52.31,email,supplements
O501291,C100796,2025-09-23T12:52:00+05:30,108.02,paid_search,protein
O500560,C100359,2025-06-03 10:48:00,90.93,organic_search,protein
O501956,C101216,2026-01-19 04:32:00,75.67,email,wellness
O503293,C102105,2026-03-26T19:02:00+05:30,91.01,email,supplements
O502446,C101536,2026-01-14 16:50:00,77.92,instagram,vitamins
O502503,C101569,2026-02-24 00:03:00,53.87,organic_search,protein
O501409,C100871,2025-10-26 14:43:00,81.56,instagram,protein
O503153,C102000,2026-02-18T14:53:00+05:30,65.33,email,supplements
O503193,C102031,2026-02-05 16:04:00,28.2,organic_search,healthy_snacks
O500516,C100325,2025-06-17 04:46:00,67.02,email,vitamins
O503578,C102335,2026-04-04 10:25:00,105.61,paid_search,supplements
O501547,C100962,2025-10-22 20:03:00,54.12,organic_search,vitamins
O500158,C100102,2025-05-23 11:49:00,73.7,paid_search,healthy_snacks
O501232,C100754,2026-02-09 18:35:00,121.02,referral,vitamins
O500675,C100426,2025-07-20T18:41:00+05:30,73.5,instagram,protein
O503631,C102385,2026-04-26 09:53:00,54.21,paid_search,vitamins
O501641,C101010,2025-10-23 14:46:00,77.08,email,vitamins
O502288,C101435,2026-02-05 14:31:00,88.58,organic_search,vitamins
O501728,C101059,2025-11-14 07:53:00,45.54,instagram,fitness_gear
O501404,C100868,2025-09-01 19:29:00,46.82,instagram,protein
O502724,C101717,2026-01-04 15:12:00,81.51,email,protein
O501123,C100693,2025-09-23 06:35:00,120.1,referral,vitamins
O501982,C101229,2026-04-07 08:22:00,85.08,paid_search,protein
O501611,C100994,2025-10-02T20:57:00+05:30,61.81,organic_search,healthy_snacks
O503217,C102050,2026-02-15T14:43:00+05:30,43.48,marketplace,vitamins
O503106,C101973,2026-03-16 01:34:00,65.41,referral,protein
O502463,C101546,2026-03-13 06:09:00,105.65,email,supplements
O500538,C100340,2025-06-08 14:36:00,55.51,organic_search,wellness
O501032,C100640,2026-03-24 08:24:00,39.07,marketplace,protein
O501241,C100760,2025-09-02 16:37:00,50.63,organic_search,protein
O501210,C100743,2025-09-08 21:00:00,93.45,email,wellness
O501111,C100685,2025-10-26 07:16:00,71.41,email,wellness
O500945,C100588,2025-08-23T10:14:00+05:30,46.52,organic_search,protein
O500194,C100126,2025-06-29 18:27:00,170.57,referral,protein
O500503,C100316,2025-06-15T08:46:00+05:30,51.36,paid_search,fitness_gear
O502817,C101774,2026-01-07 16:39:00,79.88,paid_search,protein
O503477,C102243,2026-03-07 17:33:00,87.21,paid_search,vitamins
O501751,C101072,2025-11-08 10:12:00,71.24,instagram,wellness
O500835,C100520,2025-07-14T09:58:00+05:30,72.01,email,fitness_gear
O502584,C101620,2026-01-10T13:20:00+05:30,55.49,marketplace,protein
O503679,C102428,2026-04-28 17:03:00,44.28,organic_search,healthy_snacks
O500127,C100082,2025-05-15 12:27:00,60.24,instagram,wellness
O500143,C100092,2025-05-20 09:26:00,116.52,paid_search,protein
O502632,C101655,2026-01-25 14:51:00,75.83,organic_search,protein
O501697,C101043,2025-10-27 02:26:00,104.84,referral,protein
O500663,C100420,2025-09-19T09:26:00+05:30,48.32,instagram,supplements
O501933,C101201,2025-11-17 22:36:00,35.3,instagram,wellness
O503462,C102232,2026-03-01 14:59:00,93.56,email,wellness
O503051,C101936,2026-02-01 12:59:00,75.72,paid_search,fitness_gear
O502677,C101684,2026-02-06 06:50:00,37.23,instagram,vitamins
O500079,C100048,2025-06-20 04:01:00,84.97,paid_search,supplements
O502953,C101864,2026-02-13 08:49:00,67.95,organic_search,healthy_snacks
O501965,C101219,2026-01-01T12:09:00+05:30,40.03,paid_search,protein
O503442,C102220,2026-03-26 12:14:00,77.94,organic_search,vitamins
O500212,C100137,2025-05-20 16:07:00,91.34,organic_search,healthy_snacks
O502332,C101463,2025-12-21T17:05:00+05:30,101.82,email,healthy_snacks
O501838,C101137,2025-11-21 20:43:00,63.74,instagram,wellness
O503352,C102152,2026-03-08 19:26:00,143.58,referral,protein
O503654,C102406,2026-04-09 21:18:00,55.46,instagram,healthy_snacks
O503552,C102310,2026-04-07 17:57:00,26.35,marketplace,protein
O502217,C101385,2025-12-22 13:35:00,26.24,marketplace,wellness
O501795,C101106,2025-11-16 16:19:00,66.18,instagram,supplements
O500784,C100487,2025-09-06 22:14:00,92.89,email,supplements
O502315,C101453,2025-12-21 00:58:00,88.83,paid_search,protein
O501069,C100661,2025-08-11T14:09:00+05:30,98.27,email,wellness
O502285,C101434,2025-12-23 05:29:00,8,paid_search,vitamins
O503516,C102279,2026-03-09 13:26:00,126.53,referral,healthy_snacks
O503491,C102255,2026-03-14 19:57:00,32.86,marketplace,protein
O501586,C100979,2025-10-10 10:24:00,85.1,organic_search,supplements
O501464,C100910,2025-10-27 18:45:00,97.65,paid_search,vitamins
O503400,C102187,2026-04-02T03:00:00+05:30,55.02,paid_search,vitamins
O500832,C100518,2025-07-23 03:20:00,35.02,organic_search,wellness
O502642,C101662,2026-01-26 19:43:00,64.69,marketplace,fitness_gear
O501457,C100906,2025-10-04T12:42:00+05:30,84.5,referral,vitamins
O502443,C101534,2026-02-16 07:01:00,63.78,organic_search,supplements
O502425,C101521,2026-01-14 13:55:00,65.25,organic_search,healthy_snacks
O503699,C102447,2026-04-27 13:45:00,66.53,organic_search,supplements
O501651,C101017,2025-10-24 12:10:00,81.88,instagram,healthy_snacks
O502780,C101751,2026-01-31 20:21:00,98.02,organic_search,supplements
O501598,C100987,2025-11-06 08:22:00,82.8,email,supplements
O503543,C102303,2026-04-14T19:48:00+05:30,50.51,marketplace,supplements
O501412,C100872,2026-04-22 06:54:00,74.18,organic_search,vitamins
O502783,C101753,2026-02-08 07:27:00,91.27,email,vitamins
O500188,C100124,2025-05-14 20:42:00,30.23,organic_search,vitamins
O500871,C100547,2025-07-31 10:32:00,80.63,email,healthy_snacks
O503028,C101919,2026-03-26 21:02:00,87.39,instagram,wellness
O500193,C100126,2025-05-23 09:24:00,115.03,NULL,vitamins
O500052,C100030,2025-05-21 15:09:00,35.32,instagram,supplements
O501517,C100943,2025-10-19T12:54:00+05:30,65.41,organic_search,supplements
O501831,C101133,2025-11-01 08:24:00,48.24,email,protein
O500611,C100391,2025-07-05 08:22:00,65.17,instagram,vitamins
O500059,C100035,2025-05-02 21:07:00,76.66,email,supplements
O500968,C100602,2025-08-05 12:10:00,52.2,email,wellness
O503739,C102485,2026-04-02 13:59:00,78.98,paid_search,protein
O501423,C100880,2025-12-05T06:42:00+05:30,72.64,paid_search,protein
O503107,C101973,2026-04-10T09:02:00+05:30,120.27,organic_search,supplements
O500434,C100266,2025-06-09 21:09:00,,paid_search,protein
O501072,C100662,2025-09-15T06:08:00+05:30,58.47,organic_search,vitamins
O501940,C101206,2025-11-04 18:01:00,23.1,organic_search,protein
O502437,C101531,2026-01-21 11:44:00,62.33,email,wellness
O503113,C101976,2026-02-23T11:11:00+05:30,69.97,organic_search,healthy_snacks
O500970,C100603,2025-10-05 05:14:00,150.51,marketplace,wellness
O503518,C102281,2026-03-21 22:04:00,80.85,organic_search,healthy_snacks
O502215,C101383,2025-12-10 19:42:00,76.12,instagram,fitness_gear
O502731,C101721,2026-02-12 02:48:00,80.48,referral,vitamins
O501249,C100768,2025-09-02 16:26:00,51.28,organic_search,protein
O501976,C101227,2025-11-09 18:45:00,35.75,instagram,protein
O501351,C100833,2025-09-20T20:39:00+05:30,97.78,email,supplements
O500168,C100108,2025-05-28 12:32:00,96.38,paid_search,wellness
O502726,C101718,2026-01-19 18:53:00,106.15,email,wellness
O500778,C100484,2025-08-26 23:19:00,38.95,email,fitness_gear
O502275,C101427,2025-12-09 14:24:00,30.97,instagram,fitness_gear
O502347,C101474,2025-12-13 13:32:00,117.97,paid_search,supplements
O503659,C102409,2026-04-21 15:50:00,131.07,referral,supplements
O503459,C102231,2026-03-06T16:19:00+05:30,82.18,paid_search,wellness
O500002,C100002,2025-06-25T09:39:00+05:30,72.55,organic_search,protein
O500907,C100569,2025-08-02 09:42:00,21.01,marketplace,protein
O500427,C100263,2025-06-09 20:50:00,61.77,paid_search,supplements
O502130,C101325,2025-12-16 21:10:00,74.58,organic_search,protein
O501468,C100912,2025-10-11 09:15:00,69.9,paid_search,healthy_snacks
O501034,C100641,2025-08-17 05:19:00,70.75,email,supplements
O503729,C102475,2026-04-28 11:38:00,84.6,email,supplements
O501108,C100683,2025-08-02 18:57:00,104.61,referral,supplements
O503404,C102191,2026-03-13 13:29:00,58.19,email,supplements
O502229,C101393,2025-12-24 16:07:00,22.98,marketplace,healthy_snacks
O500074,C100046,2025-05-21T16:38:00+05:30,60.87,organic_search,vitamins
O500250,C100164,2025-05-26T19:33:00+05:30,77.26,referral,protein
O502465,C101546,2026-04-18T07:37:00+05:30,68.93,email,vitamins
O503740,C102486,2026-04-12 17:42:00,120.33,referral,vitamins
O503338,C102140,2026-03-07 09:50:00,62.06,organic_search,supplements
O501639,C101008,2025-10-13 17:40:00,71.36,paid_search,vitamins
O501624,C101001,2026-02-07T14:47:00+05:30,107.89,email,protein
O500160,C100104,2025-05-22 09:56:00,60.14,paid_search,protein
O501878,C101166,2025-11-19 22:15:00,44.66,marketplace,protein
O500571,C100368,2025-06-21 09:40:00,60.96,paid_search,fitness_gear
O503075,C101953,2026-02-19T18:53:00+05:30,79.71,paid_search,protein
O503296,C102108,2026-03-05T19:37:00+05:30,57.77,instagram,supplements
O500128,C100083,2025-05-24 20:35:00,54.68,paid_search,protein
O500484,C100303,2025-06-09 21:00:00,86.08,instagram,vitamins
O503309,C102119,2026-03-04 18:36:00,84.59,organic_search,healthy_snacks
O503461,C102231,2026-04-25 10:10:00,107.49,paid_search,protein
O503061,C101946,2026-02-12 16:20:00,91.96,referral,supplements
O501615,C100997,2025-10-01 13:59:00,109.95,email,protein
O502108,C101309,2026-02-26 14:22:00,75.49,email,wellness
O502621,C101648,2026-01-18T12:58:00+05:30,72.88,paid_search,protein
O502715,C101711,2026-01-22 16:52:00,29.3,instagram,healthy_snacks
O500682,C100430,2025-07-26 11:23:00,60.93,organic_search,protein
O502477,C101554,2026-01-26 17:32:00,111.2,referral,protein
O500040,C100023,2025-07-16T03:50:00+05:30,84.73,referral,vitamins
O501294,C100798,2025-10-13 19:48:00,96.25,email,wellness
O503655,C102406,2026-04-22 10:22:00,57.64,instagram,protein
O501086,C100671,2025-08-08 12:49:00,99.46,paid_search,supplements
O500114,C100072,2025-05-04T11:12:00+05:30,47.01,instagram,supplements
O503162,C102007,2026-02-23T17:59:00+05:30,65.41,instagram,supplements
O502393,C101500,2025-12-15 06:25:00,82.36,email,supplements
O501199,C100737,2025-10-07T08:42:00+05:30,55.26,paid_search,wellness
O501559,C100967,2025-12-08 17:06:00,58.38,paid_search,supplements
O500437,C100269,2025-06-04 15:44:00,62.89,organic_search,supplements
O503184,C102025,2026-02-26 12:18:00,64.75,organic_search,vitamins
O502197,C101369,2025-12-11T19:07:00+05:30,58.06,paid_search,healthy_snacks
O502381,C101495,2026-02-06T07:18:00+05:30,149.37,referral,wellness
O503002,C101900,2026-02-07 08:07:00,56.6,organic_search,fitness_gear
O501632,C101003,2025-11-03 06:44:00,40.07,paid_search,supplements
O500844,C100526,2025-07-05 08:18:00,48.21,instagram,supplements
O503144,C101994,2026-02-02 08:45:00,58.43,marketplace,supplements
O502580,C101617,2026-01-04T13:55:00+05:30,93.53,email,supplements
O502125,C101320,2025-12-14 18:46:00,67.42,paid_search,supplements
O501877,C101165,2026-01-10T15:21:00+05:30,94.67,organic_search,protein
O501183,C100726,2025-09-04 18:13:00,66.32,paid_search,fitness_gear
O500993,C100620,2025-08-11T21:45:00+05:30,93.96,paid_search,supplements
O501892,C101175,2025-12-31 10:03:00,45.43,organic_search,supplements
O501683,C101034,2025-10-02 10:14:00,56.18,paid_search,supplements
O500460,C100286,2025-06-01 18:55:00,79.12,paid_search,healthy_snacks
O501238,C100758,2025-09-10 22:09:00,53.08,organic_search,vitamins
O502064,C101281,2025-12-07 19:43:00,45.72,instagram,protein
O502491,C101561,2026-01-24 21:35:00,87.68,paid_search,supplements
O503334,C102136,2026-03-08 11:07:00,49.24,email,wellness
O502085,C101295,2025-12-21 11:29:00,53.45,marketplace,wellness
O500308,C100193,2025-08-04 21:14:00,53.31,organic_search,vitamins
O501129,C100698,2025-08-21T16:33:00+05:30,30.78,organic_search,supplements
O501661,C101023,2025-11-10 12:11:00,69.13,organic_search,vitamins
O503395,C102183,2026-03-21 15:45:00,42.9,instagram,protein
O502338,C101467,2025-12-28T16:40:00+05:30,26.65,instagram,protein
O502530,C101585,2026-01-04 22:05:00,37.51,instagram,supplements
O502808,C101770,2026-01-02 16:25:00,54.51,paid_search,healthy_snacks
O501441,C100893,2025-10-15T13:04:00+05:30,69.22,instagram,supplements
O502290,C101436,2026-02-09T06:01:00+05:30,63.36,email,wellness
O501044,C100646,2025-09-05 01:18:00,105.67,paid_search,protein
O503441,C102219,2026-03-05 22:50:00,89.58,organic_search,wellness
O502784,C101754,2026-01-26 15:11:00,76.67,instagram,protein
O502809,C101771,2026-01-13 16:27:00,30.41,organic_search,wellness
O501257,C100773,2025-09-13 18:38:00,46.36,email,fitness_gear
O503295,C102107,2026-03-15 18:55:00,82.31,paid_search,supplements
O502438,C101531,2026-03-26 22:19:00,40.56,email,protein
O502266,C101421,2025-12-27 19:56:00,115.46,referral,vitamins
O503329,C102131,2026-04-16 19:13:00,69.27,email,fitness_gear
O502303,C101444,2025-12-24 13:13:00,24.75,instagram,protein
O500088,C100056,2025-09-16 09:05:00,57.99,organic_search,supplements
O501984,C101230,2025-12-19 16:14:00,83.23,email,supplements
O501623,C101001,2025-12-19T01:26:00+05:30,75.04,email,protein
O502534,C101587,2026-01-28 16:02:00,79.75,email,protein
O502351,C101477,2025-12-15 10:11:00,47.42,paid_search,vitamins
O501793,C101104,2025-11-19T17:09:00+05:30,70.63,instagram,fitness_gear
O500257,C100167,2025-06-01 02:08:00,71.7,organic_search,protein
O501247,C100766,2025-09-08 21:14:00,70.23,paid_search,fitness_gear
O502417,C101516,2026-01-16 22:39:00,66.84,email,protein
O501732,C101061,2025-11-25 09:27:00,88.95,email,protein
O501687,C101038,2025-10-12 11:18:00,64.34,organic_search,protein
O503712,C102459,2026-04-28 19:08:00,60.69,organic_search,healthy_snacks
O500584,C100378,2025-06-08 21:23:00,53.5,organic_search,supplements
O501946,C101211,2025-11-01T14:03:00+05:30,75.24,email,supplements
O502569,C101609,2026-03-08T04:13:00+05:30,76.44,organic_search,fitness_gear
O501098,C100676,2025-09-16 07:44:00,86.2,organic_search,supplements
O501822,C101127,2025-11-16 10:21:00,86.28,email,supplements
O500092,C100059,2025-05-30 13:09:00,72.48,organic_search,fitness_gear
O502489,C101559,2026-01-20 14:12:00,50.53,organic_search,protein
O502372,C101490,2025-12-08 16:25:00,64.13,organic_search,healthy_snacks
O500559,C100358,2025-06-11 20:07:00,28.57,instagram,protein
O503468,C102238,2026-03-15 13:44:00,45.18,marketplace,protein
O503023,C101916,2026-02-19 19:43:00,88.05,paid_search,fitness_gear
O501820,C101125,2026-02-08 23:33:00,72.4,organic_search,vitamins
O503532,C102293,2026-03-28 16:45:00,29.62,marketplace,supplements
O500036,C100020,2025-05-07 18:17:00,39.07,organic_search,protein
O502606,C101635,2026-01-16 16:03:00,76.3,email,supplements
O502573,C101612,2026-02-10 18:06:00,60.49,email,protein
O501782,C101095,2025-11-02T20:30:00+05:30,71.47,instagram,supplements
O502749,C101733,2026-02-01 10:16:00,57.68,email,vitamins
O501117,C100689,2025-10-06 01:30:00,124.26,referral,protein
O502467,C101548,2026-01-03 17:02:00,121.02,referral,wellness
O500915,C100573,2025-08-29T02:31:00+05:30,78.07,email,protein
O501335,C100822,2025-09-02 22:04:00,78.31,organic_search,protein
O501406,C100869,2025-09-07 15:51:00,16.95,marketplace,wellness
O500665,C100422,2025-07-16 11:54:00,91.29,referral,wellness
O502316,C101454,2025-12-07T13:31:00+05:30,43.88,paid_search,vitamins
O502429,C101525,2026-01-27T19:36:00+05:30,49.11,marketplace,supplements
O502077,C101290,2025-12-07T19:59:00+05:30,85.7,paid_search,wellness
O502526,C101582,2026-02-06 02:41:00,82.39,instagram,protein
O501261,C100776,2025-11-15 21:13:00,102.6,paid_search,protein
O500836,C100520,2025-07-26 20:52:00,85.93,email,protein
O503615,C102369,2026-04-26T19:37:00+05:30,79.75,organic_search,vitamins
O501325,C100816,2025-12-15 16:02:00,25.74,instagram,fitness_gear
O500566,C100364,2025-08-25 11:46:00,64.01,organic_search,protein
O500385,C100238,2025-06-07 19:30:00,70.67,referral,supplements
O502354,C101478,2026-02-18T10:13:00+05:30,53.57,paid_search,supplements
O501449,C100900,2025-10-14 14:01:00,77.25,paid_search,protein
O503393,C102181,2026-03-15 20:08:00,60.62,marketplace,protein
O500699,C100440,2025-07-04 13:27:00,39.0,instagram,healthy_snacks
O503128,C101984,2026-03-27 16:35:00,66.43,email,protein
O501574,C100974,2025-12-18 18:04:00,88.85,email,fitness_gear
O502186,C101361,2025-12-15T20:08:00+05:30,47.93,marketplace,protein
O503425,C102207,2026-03-10 09:06:00,76.78,instagram,vitamins
O502850,C101797,2026-01-22T21:58:00+05:30,75.29,paid_search,supplements
O501509,C100937,2025-10-26 19:37:00,109.1,referral,protein
O503676,C102425,2026-04-26 19:47:00,8,instagram,supplements
O501600,C100988,2025-10-11T20:08:00+05:30,65.34,marketplace,protein
O502873,C101814,2026-01-05 14:19:00,97.1,referral,fitness_gear
O500617,C100394,2025-07-17 09:47:00,65.39,instagram,supplements
O502997,C101896,2026-03-04 23:50:00,71.56,paid_search,vitamins
O502933,C101853,2026-02-21 15:05:00,54.99,organic_search,vitamins
O500068,C100041,2025-06-07 13:47:00,74.8,instagram,wellness
O502767,C101746,2026-01-07 21:20:00,57.56,marketplace,fitness_gear
O503008,C101906,2026-02-03 12:19:00,78.36,organic_search,vitamins
O503708,C102455,2026-04-19 09:07:00,121.1,organic_search,fitness_gear
O502037,C101265,2025-11-12 12:08:00,107.14,referral,wellness
O502706,C101703,2026-02-18 03:52:00,96.25,paid_search,protein
O501433,C100888,2025-10-16 09:18:00,45.63,marketplace,wellness
O501224,C100751,2025-09-20 08:28:00,71.5,email,fitness_gear
O502837,C101788,2026-03-09 21:10:00,46.12,organic_search,protein
O502216,C101384,2025-12-13 14:26:00,74.88,email,protein
O501011,C100626,2025-11-12 09:42:00,75.23,organic_search,wellness
O502634,C101657,2026-01-07 14:56:00,75.69,paid_search,protein
O502184,C101360,2025-12-09 14:21:00,49.62,instagram,protein
O502373,C101491,2025-12-28T13:31:00+05:30,55.41,organic_search,protein
O501716,C101054,2025-10-22 10:15:00,124.19,email,healthy_snacks
O502430,C101526,2026-01-05T12:30:00+05:30,55.57,email,healthy_snacks
O503716,C102463,2026-04-27 22:36:00,75.72,organic_search,fitness_gear
O500453,C100281,2025-06-28 10:21:00,111.23,paid_search,healthy_snacks
O502845,C101794,2026-01-10T11:50:00+05:30,98.04,referral,supplements
O502060,C101278,2025-12-21 21:01:00,54.28,paid_search,fitness_gear
O501886,C101171,2025-12-29 08:39:00,68.65,organic_search,protein
O500478,C100298,2025-07-16 07:36:00,35.71,organic_search,vitamins
O503350,C102150,2026-03-24 18:57:00,54.09,organic_search,supplements
O501821,C101126,2025-11-08 18:36:00,28.82,marketplace,protein
O502485,C101557,2026-04-16 15:03:00,117.75,email,vitamins
O501913,C101188,2025-12-29 02:58:00,101.1,email,vitamins
O500521,C100329,2025-06-08 16:26:00,55.13,organic_search,supplements
O502544,C101594,2026-01-28 18:49:00,87.38,organic_search,supplements
O503403,C102190,2026-03-22 13:56:00,104.89,email,supplements
O503155,C102002,2026-02-28T18:08:00+05:30,98.4,organic_search,wellness
O501013,C100628,2025-08-06T15:32:00+05:30,118.9,referral,protein
O501091,C100673,2025-08-16 13:35:00,55.95,organic_search,protein
O503573,C102330,2026-04-10 21:27:00,114.96,paid_search,protein
O500411,C100254,2025-06-15 12:55:00,71.47,organic_search,vitamins
O502140,C101332,2025-12-01 09:25:00,42.01,instagram,vitamins
O503476,C102242,2026-03-03T13:03:00+05:30,41.27,organic_search,supplements
O503274,C102093,2026-03-21T18:05:00+05:30,72.49,organic_search,protein
O500025,C100014,2025-08-18T01:03:00+05:30,71.17,organic_search,vitamins
O500684,C100431,2025-10-02 23:31:00,8,organic_search,protein
O502383,C101496,2026-02-09 05:59:00,49.27,instagram,protein
O501516,C100942,2025-12-25T08:52:00+05:30,85.73,paid_search,supplements
O502962,C101871,2026-02-09 08:29:00,102.55,paid_search,protein
O502576,C101613,2026-03-24T18:15:00+05:30,54.19,email,vitamins
O503094,C101965,2026-02-16 08:04:00,32.22,organic_search,fitness_gear
O501730,C101060,2025-10-15 13:26:00,96.4,referral,fitness_gear
O500177,C100115,2025-05-27T13:37:00+05:30,91.93,paid_search,supplements
O502665,C101675,2026-01-05 08:17:00,33.46,instagram,vitamins
